,MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice,TotalSF,TotalBaths,MedianPriceByYear,Remodeled,NewHouse,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
113,3.044522437723423,4.248495242049359,9.952325334619427,5,6,1.791759469228055,7.577633832602728,1953,5.220355825078324,2,7.501082124259871,0.0,7.723120092266331,3,0.6931471805599453,2.0794415416798357,1.0986122886681098,7.577633832602728,2,6.111467339502679,0.6931471805599453,2,1.0986122886681098,0.0,0.0,0.0,10,2007,12.28765724080691,7.724446645633537,3.0,12.031725210748633,1,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,4.2626798770413155,4.127134385045092,8.890135107818843,5,6,2.1972245773362196,7.57353126274595,2002,5.318119993844216,1,6.9363427358340495,0.0,7.749753406274437,3,0.6931471805599453,2.302585092994046,0.6931471805599453,7.57353126274595,1,5.198497031265826,1.0986122886681098,0,0.0,0.0,0.0,0.0,7,2007,12.466515835145202,7.273786317844895,3.5,12.031725210748633,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
115,5.081404364984463,3.5553480614894135,8.080546965824498,6,6,1.791759469228055,7.600902459542082,1999,7.029972911706386,1,6.593044534142437,0.0,7.285506548522785,2,0.6931471805599453,1.791759469228055,0.6931471805599453,7.600902459542082,2,6.089044875446846,0.0,1,0.0,0.0,0.0,0.0,6,2007,12.07824495582233,6.595780513961311,2.5,12.031725210748633,1,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
116,3.044522437723423,4.248495242049359,9.360224821513475,1,5,1.791759469228055,7.5822291942764615,1962,4.762173934797756,1,6.996681488176539,0.0,6.996681488176539,3,0.6931471805599453,1.9459101490553132,0.6931471805599453,7.5822291942764615,1,5.666426688112432,0.0,1,0.6931471805599453,0.0,0.0,0.0,9,2009,11.842236406331555,6.999422467507961,1.5,11.995357787034976,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
117,3.044522437723423,4.31748811353631,9.052164937010307,1,5,1.791759469228055,7.604396348796338,2007,5.318119993844216,2,7.026426808699636,0.0,7.026426808699636,2,0.6931471805599453,1.791759469228055,0.0,7.60489448081162,2,6.066108090103747,0.6931471805599453,2,0.0,0.0,0.0,0.0,4,2007,11.951186847493476,7.026426808699636,1.5,12.031725210748633,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
118,4.110873864173311,4.51085950651685,9.423595190540022,3,7,1.791759469228055,7.596392304064196,1990,5.318119993844216,1,7.422971251049421,0.0,8.078067881815437,5,0.6931471805599453,2.4849066497880004,1.0986122886681098,7.596392304064196,3,6.38856140554563,1.0986122886681098,0,0.0,0.0,0.0,0.0,5,2010,12.676079399771027,7.440733707389261,4.0,11.951186847493476,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
119,4.110873864173311,4.189654742026425,9.043340831280013,5,6,1.791759469228055,7.603897968521881,2006,5.318119993844216,2,6.591673732008658,0.0,7.284134806195205,3,0.6931471805599453,2.1972245773362196,0.6931471805599453,7.603897968521881,2,5.968707559985366,0.0,1,0.0,0.0,0.0,0.0,7,2006,12.0075668272517,6.593044534142437,2.5,12.007597316264986,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
120,4.394449154672439,4.248495242049359,9.973666387157374,5,6,1.791759469228055,7.585788821732034,1969,5.318119993844216,0,6.844815479208263,0.0,6.8966943316227125,1,0.6931471805599453,1.6094379124341003,1.0986122886681098,7.585788821732034,2,6.293419278846481,0.0,2,0.0,0.6931471805599453,0.0,0.0,10,2006,12.100717685412471,6.898714534329988,2.0,12.007597316264986,1,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
121,3.9318256327243257,3.9318256327243257,8.709630081951286,0,4,1.791759469228055,7.570443252057374,1950,5.318119993844216,2,6.597145701886651,0.0,7.024649030453636,3,0.6931471805599453,1.6094379124341003,0.0,7.590852123688581,1,5.579729825986222,0.0,0,0.6931471805599453,0.0,0.0,0.0,6,2007,11.51293546492023,6.651571873589727,1.0,12.031725210748633,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
122,3.044522437723423,4.330733340286331,9.155356063643422,3,6,2.0794415416798357,7.580189417944541,1958,4.912654885736052,1,6.985641817639208,0.0,6.985641817639208,3,0.6931471805599453,1.791759469228055,0.0,7.580189417944541,1,5.666426688112432,0.0,0,0.0,0.0,0.6931471805599453,0.0,6,2008,11.820417517632333,6.9865664594064265,1.0,12.00762780434872,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
123,4.795790545596741,4.02535169073515,8.973731569708402,3,6,1.791759469228055,7.597897950521784,1993,5.318119993844216,2,7.090076835776092,0.0,7.090076835776092,2,0.6931471805599453,1.791759469228055,0.0,7.597897950521784,2,6.274762021241939,0.0,1,0.0,0.0,0.0,0.0,3,2008,11.944064817531656,7.0909098220799835,2.0,12.00762780434872,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
124,3.044522437723423,3.8918202981106265,9.743553514619803,4,6,1.791759469228055,7.590852123688581,1998,5.318119993844216,2,7.217443431696533,0.0,7.369600720526409,3,0.6931471805599453,2.0794415416798357,0.6931471805599453,7.590852123688581,2,6.077642243349034,1.0986122886681098,0,0.0,0.0,0.0,0.0,1,2009,12.10625783509458,7.369600720526409,2.0,11.995357787034976,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
125,5.25227342804663,4.110873864173311,8.821879862683842,0,6,2.1972245773362196,7.568379267836522,1982,5.318119993844216,1,6.255750041753367,0.6931471805599453,6.626717749249025,2,0.6931471805599453,1.791759469228055,0.0,4.248495242049359,0,6.184148890937483,0.6931471805599453,0,0.0,0.0,0.0,0.0,6,2006,11.344518647594766,6.257667587882639,2.0,12.007597316264986,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
126,4.795790545596741,4.248495242049359,8.502891406705377,2,6,1.791759469228055,7.589335823170617,1976,5.318119993844216,2,6.983789965258135,0.0,6.8658910748834385,2,0.6931471805599453,1.791759469228055,0.6931471805599453,7.589841512182657,2,6.089044875446846,0.0,2,0.0,0.0,0.0,0.0,2,2007,11.759793355371237,6.866933284461882,2.0,12.031725210748633,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
127,3.828641396489095,4.02535169073515,8.386856689688234,0,5,2.0794415416798357,7.565793282428515,1950,5.318119993844216,2,6.511745329644728,0.0,6.734591659972948,3,0.6931471805599453,1.791759469228055,0.6931471805599453,4.248495242049359,0,6.184148890937483,0.0,0,0.0,0.0,0.0,0.0,6,2007,11.373674891823535,6.7357800142423265,1.0,12.031725210748633,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
128,4.110873864173311,4.248495242049359,8.934718614016768,3,6,1.791759469228055,7.584264818389059,1966,5.58724865840025,1,6.493753839851686,0.0,7.207118856207756,3,0.6931471805599453,1.9459101490553132,0.6931471805599453,7.584264818389059,2,6.118097198041348,1.0986122886681098,2,0.0,0.0,0.0,0.0,7,2006,11.951186847493476,6.4967749901858625,1.5,12.007597316264986,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
129,3.044522437723423,4.248495242049359,9.102086786535928,3,5,2.0794415416798357,7.580189417944541,1991,4.454347296253507,1,6.9167150203536085,0.0,6.960347729101308,3,0.6931471805599453,1.9459101490553132,0.0,7.6004023345004,2,6.621405651764134,0.0,2,0.0,0.6931471805599453,0.0,0.0,7,2006,11.918397239722838,6.962243464266207,2.0,12.007597316264986,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
130,4.110873864173311,4.48863636973214,9.561067663645012,3,7,1.9459101490553132,7.584264818389059,1966,5.736572297479192,1,6.829793737512425,0.0,7.67693714581808,4,0.6931471805599453,2.1972245773362196,1.0986122886681098,7.584264818389059,2,6.1903154058531475,0.6931471805599453,2,0.0,0.0,0.0,0.0,5,2006,12.328294703023394,7.106606137727303,2.5,12.007597316264986,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
131,4.110873864173311,4.248495242049359,9.411238314343073,4,6,1.791759469228055,7.601402334583733,2000,3.713572066704308,1,6.900730664045173,0.0,7.628031126930335,3,0.6931471805599453,2.0794415416798357,0.6931471805599453,7.601402334583733,2,5.968707559985366,0.6931471805599453,1,0.0,0.0,0.0,0.0,7,2009,12.404927602627597,6.934397209928558,3.5,11.995357787034976,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
132,3.044522437723423,4.330733340286331,8.907747686788648,3,5,1.9459101490553132,7.580699752224563,2002,5.318119993844216,2,6.96979066990159,0.0,7.191429330036379,3,0.6931471805599453,2.0794415416798357,0.0,7.5883236773352225,2,6.437751649736401,0.0,0,0.0,0.0,0.0,0.0,7,2007,11.923384748066601,7.192182058713246,2.0,12.031725210748633,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
133,3.044522437723423,4.248495242049359,8.832587702434553,6,8,1.791759469228055,7.601901959875166,2002,4.919980925828125,1,7.145196134997171,0.0,7.167809184316444,2,0.6931471805599453,1.9459101490553132,0.0,7.601901959875166,2,6.156978985585555,1.0986122886681098,1,0.0,0.0,0.0,0.0,6,2009,12.301387370778713,7.1693500166706,3.0,11.995357787034976,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
134,3.044522437723423,4.3694478524670215,9.243388226022383,1,5,1.9459101490553132,7.585281078639126,1993,5.318119993844216,2,7.2875606403097235,0.0,7.451241684987676,3,0.6931471805599453,2.0794415416798357,0.6931471805599453,7.585281078639126,2,6.089044875446846,0.0,2,1.0986122886681098,0.0,0.0,0.0,7,2006,12.100717685412471,7.45182223652793,2.5,12.007597316264986,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
135,3.044522437723423,4.394449154672439,9.249657234353133,4,7,1.9459101490553132,7.58629630715272,1970,5.666426688112432,2,7.173958319756794,0.0,7.428333194190806,3,0.6931471805599453,2.0794415416798357,0.6931471805599453,7.58629630715272,2,6.274762021241939,0.6931471805599453,0,0.0,0.0,0.0,0.0,5,2008,12.066816325306588,7.428333194190806,2.0,12.00762780434872,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
136,3.044522437723423,4.248495242049359,9.245321340871428,3,5,1.791759469228055,7.584773077612199,1967,5.2832037287379885,1,7.102499355774649,0.0,7.102499355774649,3,0.6931471805599453,1.791759469228055,0.6931471805599453,7.584773077612199,1,5.765191102784844,0.0,2,0.0,0.0,0.0,0.0,7,2007,11.870606902224587,7.104144092987527,2.0,12.031725210748633,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
